"user_id","status_id","created_at","screen_name","text","source","display_text_width","reply_to_status_id","reply_to_user_id","reply_to_screen_name","is_quote","is_retweet","favorite_count","retweet_count","quote_count","reply_count","hashtags","symbols","urls_url","urls_t.co","urls_expanded_url","media_url","media_t.co","media_expanded_url","media_type","ext_media_url","ext_media_t.co","ext_media_expanded_url","ext_media_type","mentions_user_id","mentions_screen_name","lang","quoted_status_id","quoted_text","quoted_created_at","quoted_source","quoted_favorite_count","quoted_retweet_count","quoted_user_id","quoted_screen_name","quoted_name","quoted_followers_count","quoted_friends_count","quoted_statuses_count","quoted_location","quoted_description","quoted_verified","retweet_status_id","retweet_text","retweet_created_at","retweet_source","retweet_favorite_count","retweet_retweet_count","retweet_user_id","retweet_screen_name","retweet_name","retweet_followers_count","retweet_friends_count","retweet_statuses_count","retweet_location","retweet_description","retweet_verified","place_url","place_name","place_full_name","place_type","country","country_code","geo_coords","coords_coords","bbox_coords","status_url","name","location","description","url","protected","followers_count","friends_count","listed_count","statuses_count","favourites_count","account_created_at","verified","profile_url","profile_expanded_url","account_lang","profile_banner_url","profile_background_url","profile_image_url"
"x1222639789","x1165417283705028609",2019-08-25 00:15:07,"VinceMcMahon","Thanks for all the birthday wishes today.","Twitter for iPhone",,,,,FALSE,FALSE,26033,1663,,,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/NA/status/1165417283705028609","Vince McMahon","Greenwich, Conn.","Vince McMahon, Chairman & CEO of WWE, Inc., is a third generation promoter who has made WWE into the global phenomenon it is today.","https://t.co/VTqOjYiSh7",FALSE,2291426,51,3663,518,5,2013-02-26 18:06:09,TRUE,"https://t.co/VTqOjYiSh7","http://corporate.wwe.com/company/executive-officers",,"https://pbs.twimg.com/profile_banners/1222639789/1396035458","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/956545058978885632/UURuOqef_normal.jpg"
"x620571475","x1164348835415625729",2019-08-22 01:29:29,"DanScavino","The worst Mayor in this history of New York City, running for President while maintaining a steady 0% in the polls,… https://t.co/22sHbisKya","Twitter for iPhone",,,,,FALSE,FALSE,2876,1008,,,,,"twitter.com/i/web/status/1…","https://t.co/22sHbisKya","https://twitter.com/i/web/status/1164348835415625729",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/NA/status/1164348835415625729","Dan Scavino","Washington, DC<U+2708><U+FE0F>New York","PERSONAL TWITTER HANDLE. 2016 Social Media Dir @realDonaldTrump. Defied odds in a Presidential Election & WON, when pols, pundits & “experts” said, no chance!",,FALSE,552915,692,3526,10525,2941,2012-06-28 02:45:39,TRUE,,,,"https://pbs.twimg.com/profile_banners/620571475/1560920104","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1113590866009042944/J7GwR0cR_normal.jpg"
"x633797941","x1154486744529723401",2019-07-25 20:21:03,"TrumpDoral","Wine &amp; cheese make the perfect match! Head to Champions Bar &amp; Grill to enjoy our Artisan Cheese Board appetizer pai… https://t.co/btpuYuN4Vx","Sprout Social",,,,,FALSE,FALSE,25,11,,,,,"twitter.com/i/web/status/1…","https://t.co/btpuYuN4Vx","https://twitter.com/i/web/status/1154486744529723401",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/NA/status/1154486744529723401","Trump National Doral","Miami, Florida","Trump National Doral Miami, the country's most spectacular golf resort.","https://t.co/R0psYt32oL",FALSE,95900,1712,441,8247,4593,2012-07-12 14:52:57,TRUE,"https://t.co/R0psYt32oL","https://www.trumphotels.com/miami",,"https://pbs.twimg.com/profile_banners/633797941/1506989276","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/700416765310840832/JyXr0k1e_normal.jpg"
"x726414091","x1164910078635458560",2019-08-23 14:39:40,"TrumpCharlotte","Getting ready to splash into our last two weekends of the 2019 Pool Season! It's been a fantastic, fun-filled summe… https://t.co/HGaLtHMEbo","Twitter for iPhone",,,,,FALSE,FALSE,22,2,,,,,"twitter.com/i/web/status/1…","https://t.co/HGaLtHMEbo","https://twitter.com/i/web/status/1164910078635458560",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://api.twitter.com/1.1/geo/id/0ff5da26bf141000.json","Trump National Golf Club, Charlotte","Trump National Golf Club, Charlotte","poi","","","NA NA","NA NA","-80.9185289 -80.9185289 -80.9185289 -80.9185289 35.5327562 35.5327562 35.5327562 35.5327562","https://twitter.com/NA/status/1164910078635458560","Trump Charlotte","Charlotte, NC","The Official Twitter page of Trump National Golf Club Charlotte. A fully-private golf course and clubhouse with incredible views of Lake Norman.","https://t.co/mOvNNHagpF",FALSE,76813,111,281,1748,3437,2012-07-30 16:45:19,TRUE,"https://t.co/mOvNNHagpF","http://www.TrumpNationalCharlotte.com/",,"https://pbs.twimg.com/profile_banners/726414091/1506369515","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/912400159400693761/SPqmGkxV_normal.jpg"
"x82504071","x1166133230761730048",2019-08-26 23:40:02,"TrumpLasVegas","Happy #NationalDogDay to all our furry guests! <U+0001F43E>#TrumpPets #trumplasvegas #vip #veryimportantpets https://t.co/nbEr0rISK5","Twitter for iPhone",,,,,FALSE,FALSE,16,4,,,"NationalDogDay TrumpPets trumplasvegas vip veryimportantpets",,,,,"http://pbs.twimg.com/media/EC7v_gUUEAUTy5Z.jpg","https://t.co/nbEr0rISK5","https://twitter.com/TrumpLasVegas/status/1166133230761730048/photo/1","photo","http://pbs.twimg.com/media/EC7v_gUUEAUTy5Z.jpg","https://t.co/nbEr0rISK5","https://twitter.com/TrumpLasVegas/status/1166133230761730048/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/NA/status/1166133230761730048","Trump Vegas Hotel","Las Vegas ","The next generation of luxury hotel in Las Vegas.","http://t.co/30YWwzTG3b",FALSE,132689,1248,1321,4515,986,2009-10-15 01:07:17,TRUE,"http://t.co/30YWwzTG3b","http://www.trumplasvegashotel.com/",,"https://pbs.twimg.com/profile_banners/82504071/1421960249","http://abs.twimg.com/images/themes/theme14/bg.gif","http://pbs.twimg.com/profile_images/694317826576748544/4I1x-_u7_normal.jpg"
"x48223726","x1143891426658476032",2019-06-26 14:39:03,"TrumpChicago","Thank you <U+2066>@TrumpChicago<U+2069>! I always love being with you! You are an amazing group and I will see you all very soon!… https://t.co/nHwjy68wuT","Twitter for iPhone",,,,,FALSE,TRUE,0,1236,,,,,,,,,,,,,,,,"x39349894 x48223726","EricTrump TrumpChicago","en",,,,,,,,,,,,,,,,"x1143891228066549760","Thank you <U+2066>@TrumpChicago<U+2069>! I always love being with you! You are an amazing group and I will see you all very soon!… https://t.co/nHwjy68wuT",2019-06-26 14:38:15,"Twitter for iPhone",6517,1236,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/NA/status/1143891426658476032","Trump Hotel Chicago","Chicago, IL","Your time away is precious. Never settle.","https://t.co/KxJ9AbAoSh",FALSE,101337,3517,896,7598,4083,2009-06-18 03:07:26,TRUE,"https://t.co/KxJ9AbAoSh","http://bit.ly/TrumpChi10_Tw",,"https://pbs.twimg.com/profile_banners/48223726/1548433961","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/692016883030106112/8yvgOoQ8_normal.jpg"
"x1013672084","x1156920409494892544",2019-08-01 13:31:34,"TrumpGolfDC","Happy August! We hope you get to enjoy some sunshine and time with family before the summer fades into fall <U+0001F31E> https://t.co/ZF5wNkKSzo","Twitter for iPhone",,,,,FALSE,FALSE,70,15,,,,,,,,"http://pbs.twimg.com/media/EA40-AHXsAANlLC.jpg","https://t.co/ZF5wNkKSzo","https://twitter.com/TrumpGolfDC/status/1156920409494892544/photo/1","photo","http://pbs.twimg.com/media/EA40-AHXsAANlLC.jpg","https://t.co/ZF5wNkKSzo","https://twitter.com/TrumpGolfDC/status/1156920409494892544/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/NA/status/1156920409494892544","Trump Washington DC","Sterling, VA","The official Twitter page of Trump National Golf Club Washington D.C. Private Country Club with two Championship-style courses located along the Potomac River.","https://t.co/grruIFcHAR",FALSE,110103,54,365,844,109,2012-12-15 18:03:09,TRUE,"https://t.co/grruIFcHAR","http://www.TrumpNationalDC.com",,"https://pbs.twimg.com/profile_banners/1013672084/1506373923","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/912423514153635840/UPgnkmFh_normal.jpg"
"x29562422","x1166084071220371457",2019-08-26 20:24:42,"TrumpGolfLA","Our Award Winning Golf Course is open to the public, which also offers hiking trails that lead down to tide pools s… https://t.co/uJhvhXHuKs","Twitter Web App",,,,,FALSE,FALSE,12,1,,,,,"twitter.com/i/web/status/1…","https://t.co/uJhvhXHuKs","https://twitter.com/i/web/status/1166084071220371457",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/NA/status/1166084071220371457","Trump Los Angeles","Los Angeles, CA","The official Twitter page of Trump National Golf Club Los Angeles. World-class golf, dining, weddings, banquets & spectacular views of the Pacific Ocean.","https://t.co/w6uOu8F1Vf",FALSE,90610,146,346,1674,615,2009-04-07 22:21:34,TRUE,"https://t.co/w6uOu8F1Vf","http://TrumpNationalLosAngeles.com",,"https://pbs.twimg.com/profile_banners/29562422/1506374284","http://abs.twimg.com/images/themes/theme9/bg.gif","http://pbs.twimg.com/profile_images/912427099889299457/DEExm67W_normal.jpg"
"x39349894","x1164456079813685249",2019-08-22 08:35:38,"EricTrump","This is amazing... well done! <U+0001F1FA><U+0001F1F8><U+0001F1FA><U+0001F1F8> https://t.co/E6dmmLD4xD","Twitter for iPhone",,,,,FALSE,FALSE,18699,4444,,,,,"twitter.com/realdonaldtrum…","https://t.co/E6dmmLD4xD","https://twitter.com/realdonaldtrump/status/1164331482397204481",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/NA/status/1164456079813685249","Eric Trump","","Executive Vice President of The @Trump Organization. Husband to @LaraLeaTrump. Large advocate of @StJude Children's Research Hospital. #MakeAmericaGreatAgain","https://t.co/uwwNiWyamR",FALSE,2669686,841,6324,5805,9997,2009-05-11 21:42:30,TRUE,"https://t.co/uwwNiWyamR","http://www.Trump.com",,"https://pbs.twimg.com/profile_banners/39349894/1516709628","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/974045997268529152/R0CuVYHM_normal.jpg"
"x23970102","x1166040108153352192",2019-08-26 17:30:00,"BillOReilly","The race for the Democratic presidential nomination will soon heat up again—roughly 20 candidates remain.
 
Dependi… https://t.co/fA0keOxwoG","TweetDeck",,,,,FALSE,FALSE,693,90,,,,,"twitter.com/i/web/status/1…","https://t.co/fA0keOxwoG","https://twitter.com/i/web/status/1166040108153352192",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/NA/status/1166040108153352192","Bill O'Reilly","","New book ""The United States of Trump: How the President Really Sees America"" available September 24. Watch my @NoSpinNews on https://t.co/MrYUtLQiwX.","https://t.co/UWXS8MMWXS",FALSE,3079879,56,12010,14197,208,2009-03-12 15:44:18,TRUE,"https://t.co/UWXS8MMWXS","http://nospin.billoreilly.com/freetrial",,"https://pbs.twimg.com/profile_banners/23970102/1563370128","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1124085945530298370/x9EsUs56_normal.png"
"x16031927","x1166157845395660800",2019-08-27 01:17:51,"greta","I interviewed him in Iowa and hope to interview him again (and more time) https://t.co/SHuHVmqCXx","Twitter for iPad",,,,,FALSE,FALSE,11,2,,,,,"twitter.com/menaanalyst/st…","https://t.co/SHuHVmqCXx","https://twitter.com/menaanalyst/status/1166138786847383553",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/NA/status/1166157845395660800","Greta Van Susteren","Washington","Host of Full Court Press (Sunday show syndicated by Gray TV-check https://t.co/9D7prb2t8u for tv listings) and host of VOA TV Plugged In","https://t.co/JgAi8k0UT1",FALSE,1206480,2423,9001,159477,21347,2008-08-28 20:04:54,TRUE,"https://t.co/JgAi8k0UT1","http://www.greta.com",,"https://pbs.twimg.com/profile_banners/16031927/1516311068","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/793843822065246208/aoQehI29_normal.jpg"
"x216299334","x1166049240914812930",2019-08-26 18:06:17,"piersmorgan","This should instantly qualify him for the @dunhilllinks. cc @cutmaker https://t.co/ascrt3OpzC","Twitter for iPhone",,,,,FALSE,FALSE,629,98,,,,,"twitter.com/cbsnews/status…","https://t.co/ascrt3OpzC","https://twitter.com/cbsnews/status/1166047677253070850",,,,,,,,,"x742499311 x18370802","dunhilllinks cutmaker","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/NA/status/1166049240914812930","Piers Morgan","London, Newick, LA.","'One day you're the cock of the walk, the next a feather duster’ - Margot Barber.","https://t.co/p7rTbFLwzi",FALSE,6752835,1848,19217,126623,7,2010-11-16 09:37:44,TRUE,"https://t.co/p7rTbFLwzi","https://www.instagram.com/piersmorgan/",,"https://pbs.twimg.com/profile_banners/216299334/1566747395","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1155281502646620161/Pzsve6KZ_normal.jpg"
"x39344374","x1166194548466470912",2019-08-27 03:43:41,"DonaldJTrumpJr","These people are the leaders of “The Resistance”. Truly sick. Maybe Hollywood should STFU and start resisting thems… https://t.co/3ZycpLQRGh","Twitter for iPhone",,,,,FALSE,FALSE,4305,2128,,,,,"twitter.com/i/web/status/1…","https://t.co/3ZycpLQRGh","https://twitter.com/i/web/status/1166194548466470912",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/NA/status/1166194548466470912","Donald Trump Jr.","","EVP of Development & Acquisitions The @Trump Organization, Father, Outdoorsman, In a past life Boardroom Advisor on The Apprentice","https://t.co/p0wYduKA0W",FALSE,3786970,1344,11114,29732,12688,2009-05-11 21:18:33,TRUE,"https://t.co/p0wYduKA0W","https://www.centerstreet.com/titles/donald-trump-jr/triggered/9781546086031/",,"https://pbs.twimg.com/profile_banners/39344374/1471620140","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/766652495858896897/LjrJJB9a_normal.jpg"
"x52544275","x1165015853324222464",2019-08-23 21:39:59,"IvankaTrump","Women are crushing it in the Trump economy! @WSJ https://t.co/Bc4ieXOuvJ","Twitter for iPhone",,,,,FALSE,FALSE,30763,6534,,,,,"on.wsj.com/2SCXCyv","https://t.co/Bc4ieXOuvJ","http://on.wsj.com/2SCXCyv",,,,,,,,,"x3108351","WSJ","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/NA/status/1165015853324222464","Ivanka Trump","Washington, DC","Wife, mother, sister, daughter. Advisor to POTUS on job creation + economic empowerment, workforce development & entrepreneurship. Personal Pg. Views are my own",,FALSE,6880518,1401,21396,15776,2046,2009-06-30 22:32:03,TRUE,,,,"https://pbs.twimg.com/profile_banners/52544275/1482433261","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1054179226100908032/i5ZXfFdE_normal.jpg"
